Order ID,Order Date,Month,Year,Customer Name,Customer Type,Segment,Region,Country,State,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Shipping Cost,Sales,Profit,Profit Margin,Order Priority,Payment Mode
ORD-12179,2025-08-15,Aug,2025,Nicholas Mitchell,Returning,Home Office,East,Uzbekistan,Vermont,Morsestad,Technology,Accessories,Music,8,58.75,0.28,40.67,338.4,80.76,0.24,Low,Cash
ORD-12180,2024-02-04,Feb,2024,Tonya Mcmahon,New,Corporate,North,British Virgin Islands,Delaware,East Garyview,Technology,Laptops,Capital,1,370.14,0.24,48.77,281.31,72.35,0.26,Low,Card
ORD-12181,2025-03-09,Mar,2025,Matthew Holloway,Returning,Consumer,Central,Bulgaria,Pennsylvania,Amandachester,Furniture,Chairs,Exactly,1,501.59,0.29,32.64,356.13,24.95,0.07,Low,Net Banking
ORD-12182,2024-09-09,Sep,2024,Robert Myers,Returning,Home Office,South,Paraguay,Alaska,Amystad,Office Supplies,Storage,Financial,10,635.11,0.06,7.28,5970.03,880.34,0.15,Medium,Net Banking
ORD-12183,2025-06-12,Jun,2025,Johnny Hatfield,Returning,Corporate,North,Central African Republic,Montana,Campbellhaven,Furniture,Tables,War,2,742.77,0.11,49.55,1322.13,217.46,0.16,Medium,UPI
ORD-12184,2025-11-07,Nov,2025,Madeline Manning,VIP,Consumer,North,Austria,Alaska,New Markville,Technology,Accessories,Determine,10,232.1,0.09,19.69,2112.11,566.34,0.27,Low,Net Banking
ORD-12185,2023-09-15,Sep,2023,Christopher Dominguez,Returning,Home Office,East,South Africa,Indiana,North Williamberg,Furniture,Bookcases,Exactly,6,226.55,0.03,40.9,1318.52,108.08,0.08,High,Net Banking
ORD-12186,2025-04-01,Apr,2025,Thomas Williams,VIP,Corporate,North,El Salvador,Ohio,Murphyburgh,Furniture,Chairs,Court,9,561.78,0.01,41.45,5005.46,250.06,0.05,Critical,UPI
ORD-12187,2024-10-05,Oct,2024,Seth Braun,VIP,Home Office,South,United States of America,Colorado,Mooremouth,Technology,Laptops,Question,6,299.75,0.03,35.29,1744.54,-41.04,-0.02,Medium,UPI
ORD-12188,2025-02-02,Feb,2025,Jim George,Returning,Home Office,South,Guadeloupe,Colorado,South Mollybury,Furniture,Chairs,Picture,2,429.53,0.02,39.96,841.88,-22.76,-0.03,Critical,UPI
ORD-12189,2025-11-15,Nov,2025,Seth Terry,Returning,Consumer,East,Sao Tome and Principe,Florida,North Heather,Office Supplies,Binders,Travel,3,745.97,0.14,42.82,1924.6,38.06,0.02,High,Card
ORD-12190,2023-03-12,Mar,2023,Amanda Dodson,Returning,Consumer,East,Congo,Missouri,Tonyamouth,Technology,Phones,Race,4,608.15,0.12,17.13,2140.69,359.68,0.17,High,Cash
ORD-12191,2023-04-21,Apr,2023,Cassandra Smith,Returning,Home Office,South,Belgium,Kansas,Ellisport,Furniture,Tables,Point,9,78.54,0.01,41.14,699.79,203.78,0.29,Medium,Cash
ORD-12192,2023-08-10,Aug,2023,David Cameron,Returning,Consumer,West,Afghanistan,Colorado,Larryville,Technology,Laptops,Force,1,136.72,0.2,42.27,109.38,15.95,0.15,Critical,Cash
ORD-12193,2024-07-14,Jul,2024,James Jones,Returning,Home Office,Central,Trinidad and Tobago,Missouri,South Kenneth,Office Supplies,Paper,Different,2,285.25,0.04,12.39,547.68,-47.83,-0.09,High,Net Banking
ORD-12194,2025-04-17,Apr,2025,Karen Owens,Returning,Home Office,Central,Poland,California,South Robertmouth,Office Supplies,Paper,Practice,2,481.89,0.29,6.12,684.28,-25.74,-0.04,Medium,UPI
ORD-12195,2023-09-21,Sep,2023,Mark Wiley,Returning,Home Office,North,Faroe Islands,New Jersey,Brownhaven,Technology,Phones,Continue,1,82.88,0.16,29.02,69.62,7.45,0.11,Medium,Cash
ORD-12196,2025-03-30,Mar,2025,Victor Wallace,Returning,Home Office,North,Guam,Mississippi,Port Jesse,Office Supplies,Binders,Social,1,19.65,0.12,12.84,17.29,0.38,0.02,Medium,Cash
ORD-12197,2024-10-15,Oct,2024,Cheryl Martinez,Returning,Home Office,North,Indonesia,Virginia,Kristenshire,Office Supplies,Binders,Finish,5,49.26,0.21,19.43,194.58,37.49,0.19,Low,UPI
ORD-12198,2024-06-01,Jun,2024,Nicholas Walker,VIP,Corporate,North,Cayman Islands,New York,Mooretown,Office Supplies,Binders,Seat,5,495.07,0.25,11.84,1856.51,555.49,0.3,Medium,Cash
ORD-12199,2025-08-04,Aug,2025,Alexander Moss,VIP,Consumer,South,Haiti,Idaho,New Lisashire,Office Supplies,Storage,Safe,4,110.59,0.04,21.07,424.67,-39.15,-0.09,Low,Net Banking
ORD-12200,2023-10-29,Oct,2023,Logan Wilson,VIP,Home Office,Central,Singapore,New Mexico,Villarrealmouth,Furniture,Bookcases,Some,10,215.66,0.16,12.87,1811.54,-113.87,-0.06,Critical,Card
ORD-12201,2025-03-10,Mar,2025,Kelly Turner,VIP,Corporate,Central,Slovenia,Washington,Dennistown,Technology,Accessories,Stock,8,250.85,0.18,25.02,1645.58,196.77,0.12,Low,Net Banking
ORD-12202,2023-07-30,Jul,2023,Shawn Thompson,Returning,Home Office,West,Philippines,Utah,Janiceside,Office Supplies,Storage,Fire,7,151.16,0.12,7.09,931.15,-46.75,-0.05,Critical,UPI
ORD-12203,2025-07-07,Jul,2025,Isaac Clark,VIP,Home Office,West,Finland,Connecticut,Mcdonaldside,Office Supplies,Paper,Or,6,584.27,0.14,31.67,3014.83,316.79,0.11,Medium,Card
ORD-12204,2023-01-17,Jan,2023,Roberta Wilson,VIP,Corporate,North,Armenia,Kentucky,Hansonmouth,Office Supplies,Binders,Glass,10,464.81,0.05,14.24,4415.69,581.3,0.13,Critical,Card
ORD-12205,2023-02-26,Feb,2023,Dawn Hall,New,Home Office,Central,Ghana,Colorado,West Megan,Furniture,Bookcases,Account,7,129.38,0.15,7.9,769.81,210.31,0.27,High,Net Banking
ORD-12206,2025-09-10,Sep,2025,Brianna Martin,VIP,Home Office,South,Lithuania,Minnesota,Zacharymouth,Technology,Laptops,Physical,10,589.65,0.3,44.94,4127.55,503.88,0.12,Critical,Cash
ORD-12207,2023-08-30,Aug,2023,Jessica Henderson,Returning,Consumer,North,Grenada,Mississippi,New Brentland,Furniture,Bookcases,Blue,8,732.28,0.18,25.11,4803.76,1420.71,0.3,Critical,Cash
ORD-12208,2023-01-30,Jan,2023,Pamela Thompson,Returning,Consumer,South,New Caledonia,North Dakota,North Williamland,Technology,Phones,War,2,557.17,0.12,15.31,980.62,19.55,0.02,Medium,Cash
ORD-12209,2025-04-14,Apr,2025,Dana Cook,VIP,Consumer,North,Turkey,Illinois,New Denise,Furniture,Tables,It,5,380.21,0.27,18.16,1387.77,-115.54,-0.08,Low,UPI
ORD-12210,2024-12-05,Dec,2024,Jacob Castillo,New,Consumer,Central,Palestinian Territory,Ohio,Lake Amanda,Office Supplies,Paper,Subject,3,206.51,0.23,37.64,477.04,-19.95,-0.04,Low,Cash
ORD-12211,2023-04-05,Apr,2023,Terry Phillips,Returning,Corporate,Central,Panama,New Mexico,Daystad,Furniture,Bookcases,Explain,9,354.97,0.12,36.27,2811.36,652.1,0.23,Critical,Net Banking
ORD-12212,2025-04-02,Apr,2025,Jessica Stevens,New,Home Office,North,Finland,North Carolina,Nicholsmouth,Technology,Phones,Sit,6,146.58,0.27,18.65,642.02,86.57,0.13,Critical,Cash
ORD-12213,2023-11-25,Nov,2023,Michelle Bender,VIP,Corporate,North,Lithuania,Tennessee,Gouldview,Furniture,Bookcases,Create,5,278.03,0.27,6.35,1014.81,2.13,0.0,Medium,Card
ORD-12214,2025-10-19,Oct,2025,Crystal Combs,Returning,Corporate,East,Cote d'Ivoire,New York,Mendozaside,Technology,Laptops,Law,7,591.71,0.12,8.77,3644.93,394.99,0.11,Critical,Net Banking
ORD-12215,2025-09-26,Sep,2025,Russell Salazar,New,Corporate,West,Brazil,Michigan,Sydneystad,Furniture,Chairs,Identify,5,440.59,0.3,16.55,1542.06,96.18,0.06,Low,UPI
ORD-12216,2025-10-23,Oct,2025,Kristen Parker,New,Corporate,South,Liberia,Nebraska,North Kyle,Office Supplies,Binders,His,10,102.35,0.06,28.75,962.09,-19.42,-0.02,Critical,Card
ORD-12217,2023-10-13,Oct,2023,Joseph Adams,Returning,Corporate,East,Falkland Islands (Malvinas),Connecticut,Stephenstad,Technology,Phones,Day,7,310.3,0.28,40.28,1563.91,120.34,0.08,Medium,Card
ORD-12218,2023-02-25,Feb,2023,John Jimenez,New,Consumer,North,Trinidad and Tobago,Georgia,North Jennifer,Office Supplies,Paper,Outside,2,152.66,0.01,14.11,302.27,62.88,0.21,High,Net Banking
ORD-12219,2023-10-06,Oct,2023,Robin Anderson,New,Home Office,East,British Indian Ocean Territory (Chagos Archipelago),North Carolina,South Hannah,Technology,Phones,Stop,3,721.12,0.03,39.56,2098.46,163.56,0.08,Low,Card
ORD-12220,2024-01-30,Jan,2024,Dustin Gomez,VIP,Corporate,South,Dominican Republic,Virginia,Port Joannaport,Technology,Laptops,Science,2,665.35,0.16,16.11,1117.79,280.01,0.25,Low,UPI
ORD-12221,2023-05-04,May,2023,Joy Munoz,VIP,Consumer,Central,Bermuda,New Jersey,Kayleeside,Furniture,Tables,Rock,5,160.33,0.25,39.81,601.24,99.68,0.17,Low,Cash
ORD-12222,2023-03-27,Mar,2023,Steven Lambert,VIP,Consumer,North,Honduras,Massachusetts,Port Josephfurt,Technology,Phones,Action,10,408.54,0.13,10.9,3554.3,-189.74,-0.05,Critical,Cash
ORD-12223,2023-12-02,Dec,2023,Sally Kelly,New,Home Office,East,Moldova,North Dakota,Michaelmouth,Furniture,Tables,Step,2,709.61,0.11,33.24,1263.11,4.06,0.0,Medium,Cash
ORD-12224,2025-05-01,May,2025,Barbara Lawrence,New,Consumer,West,Gabon,New York,Timothytown,Office Supplies,Storage,Choice,2,247.12,0.03,28.29,479.41,98.78,0.21,Medium,Cash
ORD-12225,2025-10-23,Oct,2025,Mary Jackson,VIP,Home Office,East,Czech Republic,Michigan,Williamfurt,Furniture,Tables,Account,10,192.49,0.07,38.95,1790.16,352.08,0.2,Critical,Net Banking
ORD-12226,2024-04-24,Apr,2024,Jeff Brown,VIP,Consumer,North,Turks and Caicos Islands,South Dakota,Cisnerosbury,Office Supplies,Paper,Idea,3,140.33,0.02,41.83,412.57,-2.94,-0.01,Medium,Card
ORD-12227,2024-02-12,Feb,2024,Mark Kelly,New,Home Office,North,United Kingdom,New Hampshire,East Jerry,Furniture,Tables,Poor,2,788.6,0.15,26.3,1340.62,219.94,0.16,Medium,Card
ORD-12228,2024-12-20,Dec,2024,Hannah Thornton,VIP,Home Office,South,Cuba,Oklahoma,Amandafurt,Technology,Laptops,Onto,4,630.46,0.08,8.88,2320.09,263.96,0.11,Critical,UPI
ORD-12229,2025-02-24,Feb,2025,John Grant,New,Corporate,North,Tunisia,Wisconsin,Michellemouth,Office Supplies,Binders,Audience,9,574.87,0.16,42.13,4346.02,15.0,0.0,Critical,UPI
ORD-12230,2024-10-13,Oct,2024,Alexis Bishop,Returning,Consumer,Central,Nepal,Massachusetts,Austinmouth,Furniture,Tables,Develop,6,387.19,0.26,41.16,1719.12,-155.71,-0.09,High,Card
ORD-12231,2023-06-30,Jun,2023,Audrey Stein,Returning,Consumer,West,Nicaragua,Texas,Michelleview,Technology,Phones,Enter,1,176.85,0.0,36.65,176.85,27.15,0.15,Medium,Net Banking
ORD-12232,2023-07-19,Jul,2023,Jonathan Ramirez,New,Home Office,North,French Southern Territories,New Hampshire,Gardnerview,Office Supplies,Paper,Name,5,394.26,0.11,29.94,1754.46,183.22,0.1,Medium,Net Banking
ORD-12233,2024-10-16,Oct,2024,Christine Collins,VIP,Corporate,East,Guatemala,Wyoming,West Richard,Technology,Accessories,Tv,5,178.19,0.16,19.48,748.4,7.42,0.01,Critical,Cash
ORD-12234,2023-11-25,Nov,2023,Jeffrey Roberts,Returning,Consumer,Central,Poland,Colorado,Bobfort,Furniture,Tables,Need,8,625.42,0.04,44.2,4803.23,-282.13,-0.06,Medium,Cash
ORD-12235,2025-05-04,May,2025,Kristin Vasquez,VIP,Corporate,East,Sri Lanka,Colorado,Patrickchester,Office Supplies,Storage,Magazine,10,539.74,0.27,7.51,3940.1,1.28,0.0,Low,Card
ORD-12236,2023-10-19,Oct,2023,Tammy Chavez,VIP,Consumer,Central,Cape Verde,Maryland,New Amberfurt,Office Supplies,Paper,Up,2,244.04,0.01,48.51,483.2,80.78,0.17,High,Cash
ORD-12237,2023-02-19,Feb,2023,Jessica Duncan DDS,VIP,Home Office,Central,Palestinian Territory,New Hampshire,East Michaelfort,Furniture,Tables,Race,2,294.91,0.23,24.06,454.16,-37.47,-0.08,Medium,Net Banking
ORD-12238,2024-03-08,Mar,2024,Denise Pitts MD,VIP,Consumer,Central,Somalia,Montana,New Tonyhaven,Technology,Accessories,Employee,1,681.65,0.08,28.96,627.12,157.81,0.25,High,UPI
ORD-12239,2025-10-27,Oct,2025,James Harrison,VIP,Consumer,West,Iraq,New Hampshire,South Ginaview,Furniture,Tables,Everything,8,156.1,0.25,35.35,936.6,264.41,0.28,High,Net Banking
ORD-12240,2023-05-21,May,2023,Chad Mathis,VIP,Corporate,Central,Romania,Arizona,North Nicole,Technology,Laptops,Woman,9,628.96,0.06,12.06,5321.0,819.41,0.15,Critical,UPI
ORD-12241,2024-07-10,Jul,2024,Justin Sanchez,New,Consumer,East,Indonesia,Missouri,East Wendy,Furniture,Tables,Everything,10,170.63,0.11,17.09,1518.61,160.54,0.11,Medium,Net Banking
ORD-12242,2024-08-05,Aug,2024,Jonathan Joseph,New,Consumer,East,Chile,Missouri,Steventown,Office Supplies,Binders,Wrong,5,69.68,0.19,43.36,282.2,11.07,0.04,Low,Card
ORD-12243,2025-02-24,Feb,2025,Richard Gonzalez,New,Corporate,South,Timor-Leste,Georgia,Lake Kelsey,Office Supplies,Binders,Miss,2,515.03,0.18,41.31,844.65,152.57,0.18,Medium,Net Banking
ORD-12244,2023-08-18,Aug,2023,Christopher Sharp,New,Corporate,Central,Jordan,Georgia,Jaclynshire,Office Supplies,Binders,Result,8,227.05,0.06,13.91,1707.42,109.95,0.06,Medium,Net Banking
ORD-12245,2022-11-25,Nov,2022,Dustin Cole,New,Consumer,South,Bahrain,Kentucky,North Dawn,Furniture,Tables,Find,10,342.66,0.13,41.27,2981.14,46.94,0.02,Critical,Card
ORD-12246,2025-01-30,Jan,2025,Sean Wilson,New,Home Office,West,Tajikistan,Delaware,Port Susanborough,Furniture,Tables,Until,1,314.23,0.04,18.35,301.66,36.7,0.12,Medium,UPI
ORD-12247,2023-01-15,Jan,2023,Thomas Reed,New,Consumer,Central,Jersey,Wisconsin,Jeffberg,Technology,Phones,City,7,502.35,0.02,22.55,3446.12,903.0,0.26,Low,UPI
ORD-12248,2024-08-28,Aug,2024,Jacqueline Smith,VIP,Corporate,West,Saint Vincent and the Grenadines,Hawaii,East Kelly,Furniture,Chairs,Score,2,799.71,0.18,36.23,1311.52,237.21,0.18,Low,Net Banking
ORD-12249,2025-09-28,Sep,2025,Nicole Hayden,New,Home Office,West,Tonga,Minnesota,Lake Alishamouth,Technology,Laptops,Determine,7,692.6,0.17,31.33,4024.01,-1.6,0.0,High,Cash
ORD-12250,2023-01-22,Jan,2023,Cole Simpson,New,Home Office,West,Cyprus,Maine,Cruzburgh,Furniture,Chairs,Oil,2,687.52,0.22,41.89,1072.53,85.91,0.08,High,Net Banking
ORD-12251,2023-01-06,Jan,2023,Kendra Taylor,Returning,Consumer,North,Panama,Hawaii,East Crystalhaven,Technology,Phones,Such,10,444.01,0.14,45.26,3818.49,251.83,0.07,Low,Cash
ORD-12252,2024-12-29,Dec,2024,Dr. Timothy Castro,VIP,Corporate,West,Denmark,Iowa,Curtiston,Furniture,Chairs,Position,1,597.51,0.04,13.71,573.61,32.05,0.06,High,Net Banking
ORD-12253,2023-07-28,Jul,2023,Terri Sandoval,New,Home Office,North,Burkina Faso,Connecticut,Rossshire,Office Supplies,Binders,Account,2,380.5,0.09,6.18,692.51,123.72,0.18,Critical,Card
ORD-12254,2025-10-21,Oct,2025,Justin Ramsey,New,Home Office,East,Saint Barthelemy,Iowa,Thomasport,Office Supplies,Binders,Media,2,68.33,0.09,13.26,124.36,-4.39,-0.04,High,Net Banking
ORD-12255,2024-01-10,Jan,2024,Terry Parker,New,Corporate,South,Denmark,Washington,New Leon,Office Supplies,Storage,Field,2,417.0,0.04,19.76,800.64,209.29,0.26,Medium,Cash
ORD-12256,2024-01-03,Jan,2024,Courtney Elliott,New,Corporate,Central,Portugal,Ohio,Gregorychester,Technology,Accessories,Floor,8,634.24,0.02,40.81,4972.44,-396.68,-0.08,High,Cash
ORD-12257,2024-12-05,Dec,2024,Bridget Gonzalez,VIP,Consumer,North,Finland,New Hampshire,North Paulview,Office Supplies,Storage,Interview,7,449.65,0.12,47.67,2769.84,161.8,0.06,Low,Card
ORD-12258,2024-01-07,Jan,2024,Diana Young,New,Home Office,South,Swaziland,Arizona,New Gerald,Office Supplies,Binders,Brother,7,788.57,0.06,26.33,5188.79,339.5,0.07,Low,Net Banking
ORD-12259,2025-03-03,Mar,2025,John Wall,VIP,Consumer,West,Suriname,Montana,Destinyshire,Technology,Phones,Baby,2,55.96,0.28,45.79,80.58,17.72,0.22,Low,UPI
ORD-12260,2023-05-02,May,2023,Wendy Larson,VIP,Consumer,North,Cape Verde,Rhode Island,Cynthiatown,Furniture,Chairs,I,9,392.56,0.0,14.23,3533.04,606.3,0.17,Medium,UPI
ORD-12261,2024-12-07,Dec,2024,Ashley Johnson,VIP,Home Office,South,Suriname,Louisiana,Galvanburgh,Office Supplies,Storage,Nothing,2,704.41,0.23,35.05,1084.79,302.74,0.28,Low,Card
ORD-12262,2023-02-02,Feb,2023,Karen Cortez,VIP,Home Office,North,Sierra Leone,Delaware,Sotoberg,Furniture,Chairs,Remember,10,93.74,0.07,11.47,871.78,98.46,0.11,Low,Cash
ORD-12263,2023-04-11,Apr,2023,William Rowe,New,Corporate,West,Antigua and Barbuda,Illinois,Christophertown,Technology,Phones,Reality,1,720.51,0.17,45.48,598.02,-0.16,0.0,High,UPI
ORD-12264,2025-03-03,Mar,2025,Juan Herman,Returning,Corporate,North,Slovakia (Slovak Republic),Wisconsin,North Vanessa,Office Supplies,Paper,Place,5,155.4,0.23,22.86,598.29,108.45,0.18,Medium,Card
ORD-12265,2024-03-29,Mar,2024,Jeffrey Brown,Returning,Home Office,North,Cocos (Keeling) Islands,Texas,Donaldview,Office Supplies,Paper,My,7,719.72,0.02,17.41,4937.28,967.48,0.2,Medium,UPI
ORD-12266,2023-09-06,Sep,2023,Allison Mata,Returning,Consumer,North,Isle of Man,Vermont,Hubbardside,Office Supplies,Paper,Natural,2,503.29,0.19,15.22,815.33,-1.28,0.0,Medium,Cash
ORD-12267,2025-03-29,Mar,2025,Elizabeth Hudson,Returning,Home Office,Central,Colombia,Delaware,North Christophershire,Technology,Phones,Continue,6,129.01,0.18,17.41,634.73,41.31,0.07,Medium,Cash
ORD-12268,2025-05-06,May,2025,Wyatt Anderson,Returning,Consumer,South,Burkina Faso,Nebraska,South George,Furniture,Chairs,Blood,10,583.24,0.05,36.78,5540.78,6.11,0.0,High,UPI
ORD-12269,2023-05-06,May,2023,Kathleen Young,Returning,Home Office,West,Honduras,Alaska,Elizabethport,Technology,Phones,Project,5,358.87,0.28,35.13,1291.93,-56.35,-0.04,Medium,UPI
ORD-12270,2025-04-30,Apr,2025,Cody Lopez,New,Consumer,East,Dominica,New Hampshire,Lake Cassandra,Office Supplies,Storage,Human,6,672.85,0.06,10.92,3794.87,-324.66,-0.09,Critical,Card
ORD-12271,2025-01-03,Jan,2025,David Garcia,VIP,Consumer,North,Tokelau,Idaho,Cindyville,Furniture,Tables,Yeah,6,598.42,0.14,31.71,3087.85,18.21,0.01,Critical,Cash
ORD-12272,2023-08-13,Aug,2023,Alisha Bailey,Returning,Consumer,East,Maldives,Wisconsin,Erikaview,Technology,Laptops,Around,5,176.53,0.14,5.7,759.08,86.32,0.11,Low,UPI
ORD-12273,2023-09-30,Sep,2023,Jared Mason,VIP,Corporate,East,Lebanon,Iowa,New Christina,Furniture,Chairs,Officer,2,49.31,0.13,12.45,85.8,1.53,0.02,Low,Cash
ORD-12274,2025-03-16,Mar,2025,Kristine Deleon,VIP,Home Office,Central,Switzerland,New Mexico,Cynthiahaven,Technology,Accessories,Free,1,247.57,0.05,26.56,235.19,34.07,0.14,Critical,UPI
ORD-12275,2024-10-01,Oct,2024,Philip Potter,Returning,Consumer,East,Kuwait,Nevada,Kimberlyville,Technology,Laptops,Summer,8,504.47,0.04,29.97,3874.33,1092.17,0.28,Critical,UPI
ORD-12276,2023-03-18,Mar,2023,William Sullivan,VIP,Consumer,Central,Argentina,Tennessee,Jasmineton,Technology,Accessories,Edge,4,280.18,0.15,41.97,952.61,256.67,0.27,High,UPI
ORD-12277,2024-06-06,Jun,2024,Anita Perry,New,Consumer,North,Fiji,Massachusetts,West Angela,Furniture,Tables,Send,8,460.59,0.12,6.58,3242.55,568.13,0.18,High,UPI
ORD-12278,2025-10-15,Oct,2025,Donna Johnson,Returning,Corporate,North,American Samoa,Ohio,East Melindafurt,Office Supplies,Binders,Letter,1,353.6,0.0,48.29,353.6,49.12,0.14,Critical,UPI
ORD-12279,2025-09-03,Sep,2025,Christina Cortez,VIP,Consumer,North,Lithuania,Oregon,Greenhaven,Furniture,Bookcases,Hold,10,264.28,0.1,8.51,2378.52,-54.6,-0.02,High,Cash
ORD-12280,2023-01-28,Jan,2023,Patricia Kane,Returning,Consumer,North,Bermuda,Oklahoma,Robinsonburgh,Office Supplies,Storage,That,1,606.04,0.12,16.31,533.32,108.85,0.2,High,Cash
ORD-12281,2023-09-10,Sep,2023,Michael Owen,New,Home Office,South,Djibouti,Arizona,South Vanessa,Furniture,Bookcases,Yourself,10,90.24,0.06,37.85,848.26,76.86,0.09,Low,UPI
ORD-12282,2024-12-09,Dec,2024,Stephen Armstrong,VIP,Corporate,Central,Romania,Indiana,Joelfort,Technology,Laptops,Prove,3,179.65,0.04,34.21,517.39,9.28,0.02,Medium,Card
ORD-12283,2024-11-11,Nov,2024,Francisco Bruce,VIP,Consumer,West,Cocos (Keeling) Islands,Hawaii,Port Jasmine,Technology,Laptops,Will,4,304.93,0.04,10.2,1170.93,12.66,0.01,High,UPI
ORD-12284,2022-12-23,Dec,2022,Joel Porter,New,Corporate,East,Myanmar,Illinois,New Scottfort,Office Supplies,Paper,While,6,458.95,0.02,5.8,2698.63,755.08,0.28,High,UPI
ORD-12285,2022-12-13,Dec,2022,Duane Rivera,New,Home Office,East,Macao,South Carolina,East Samuelhaven,Office Supplies,Paper,Peace,5,374.1,0.17,40.43,1552.51,86.89,0.06,High,UPI
ORD-12286,2025-09-05,Sep,2025,Timothy Woodard,New,Corporate,West,United Arab Emirates,Louisiana,South Scottside,Technology,Phones,Dog,3,414.21,0.23,37.95,956.83,36.41,0.04,Low,Cash
ORD-12287,2025-08-30,Aug,2025,Richard Martin,VIP,Corporate,North,Qatar,Kansas,Mitchellville,Office Supplies,Binders,Establish,4,82.17,0.06,38.85,308.96,-16.0,-0.05,Medium,Cash
ORD-12288,2025-09-15,Sep,2025,Heather King,New,Corporate,Central,Bolivia,Washington,Hobbsland,Technology,Accessories,Everyone,7,691.99,0.21,44.34,3826.7,1009.29,0.26,Critical,Cash
ORD-12289,2022-12-09,Dec,2022,Michelle Hunter,VIP,Consumer,South,Ukraine,California,Port Stephanie,Technology,Phones,Live,8,337.35,0.21,39.04,2132.05,351.21,0.16,Low,Net Banking
ORD-12290,2023-11-01,Nov,2023,Stephanie Robles,VIP,Home Office,East,Liechtenstein,Oklahoma,New Jameston,Technology,Accessories,Green,9,187.91,0.17,43.83,1403.69,-37.01,-0.03,Medium,Card
ORD-12291,2025-04-26,Apr,2025,Sarah Schmidt,Returning,Consumer,West,Venezuela,Minnesota,New Richardmouth,Office Supplies,Storage,Work,3,198.18,0.02,15.98,582.65,123.14,0.21,Medium,Card
ORD-12292,2024-06-13,Jun,2024,Ashley Acosta,New,Home Office,South,Guam,Mississippi,East Matthew,Office Supplies,Binders,Drop,1,184.51,0.04,34.49,177.13,-10.54,-0.06,Medium,UPI
ORD-12293,2025-06-14,Jun,2025,Charles Singh,VIP,Home Office,East,Oman,Texas,South Jacquelineberg,Furniture,Chairs,Money,4,650.9,0.28,44.81,1874.59,537.37,0.29,Medium,Card
ORD-12294,2022-12-15,Dec,2022,Kayla Meza,VIP,Corporate,North,Iceland,Washington,Jamesburgh,Furniture,Bookcases,Room,6,490.06,0.0,18.78,2940.36,163.47,0.06,Medium,Net Banking
ORD-12295,2024-12-15,Dec,2024,Joseph Pierce,VIP,Consumer,East,Namibia,Florida,Howefurt,Technology,Phones,Goal,10,779.48,0.21,18.13,6157.89,-117.19,-0.02,Critical,UPI
ORD-12296,2024-06-29,Jun,2024,Joseph Wright,Returning,Corporate,South,Saudi Arabia,Kansas,Lake Sethhaven,Technology,Laptops,Need,6,568.07,0.26,13.47,2522.23,-221.41,-0.09,Low,Net Banking
ORD-12297,2024-11-01,Nov,2024,Julie Cannon,VIP,Corporate,South,Mali,Maryland,Jenkinsland,Technology,Accessories,With,7,131.17,0.1,32.1,826.37,2.23,0.0,Low,Net Banking
ORD-12298,2024-05-12,May,2024,Patty Thomas,Returning,Consumer,East,Tanzania,Oklahoma,Santosmouth,Technology,Accessories,Often,2,712.31,0.04,38.29,1367.64,-112.78,-0.08,Critical,Net Banking
ORD-12299,2025-11-15,Nov,2025,Kristen Mccall MD,Returning,Consumer,East,Macao,Florida,Port Margaret,Office Supplies,Storage,Avoid,10,257.31,0.22,42.09,2007.02,330.39,0.16,High,Net Banking
ORD-12300,2023-03-01,Mar,2023,Tammy Sutton,New,Consumer,East,Madagascar,Illinois,North Kristi,Technology,Phones,True,1,652.47,0.11,36.61,580.7,-39.8,-0.07,Medium,UPI
ORD-12301,2025-10-09,Oct,2025,Valerie Rice,Returning,Home Office,West,Jamaica,Louisiana,Leeville,Furniture,Bookcases,Truth,2,660.64,0.0,29.64,1321.28,392.69,0.3,Low,Cash
